Data Source,World Development Indicators,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Last Updated Date,16-09-2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
Latin America & the Caribbean (IDA & IBRD countries),TLA,"Progression to secondary school, female (%)",SE.SEC.PROG.FE.ZS,,,,,,,,,,,61.64092,68.74849,78.31981,78.22792,78.7461,,,,,,,,,,,,,,,,87.0914,,89.48472,88.44077,89.21988,89.56406,89.91316,90.41805,91.67646,92.26677,92.55391,93.60811,93.37839,93.06456,93.11163,93.32583,93.74288,93.68892,94.10863,93.83781,93.79509,93.58975,93.79521,93.9385,93.87317,93.86144,93.8564,93.99431,,,,
Timor-Leste,TLS,"Progression to secondary school, female (%)",SE.SEC.PROG.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.00673,91.00101,95.11864,90.39003,90.21371,92.41729,94.83503,93.8836,92.24579,94.28152,,,,
Middle East & North Africa (IDA & IBRD countries),TMN,"Progression to secondary school, female (%)",SE.SEC.PROG.FE.ZS,,,,,,,,,,,,,,70.35166,72.33027,75.85976,73.64916,75.91675,70.02772,75.30328,76.77346,77.71997,79.73244,80.4164,79.21761,81.48682,80.55848,81.35008,82.02697,83.33419,82.79667,85.56269,86.46401,87.14202,87.37684,87.64026,88.28749,88.59316,88.89482,89.95266,90.11433,90.76096,92.00782,93.06603,89.04745,87.70689,90.47126,90.86168,90.65567,90.01584,89.55045,88.84311,85.02709,85.77699,86.63735,88.11387,90.00013,90.56908,,,,
Tonga,TON,"Progression to secondary school, female (%)",SE.SEC.PROG.FE.ZS,,,,,,,,,,,,,,,,,,,,,,90.25822,,,92.42175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
South Asia (IDA & IBRD),TSA,"Progression to secondary school, female (%)",SE.SEC.PROG.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,79.70671,80.10338,82.87674,74.73043,75.50073,76.56407,77.77803,78.99846,80.21269,81.47135,82.71157,83.93976,85.1275,86.29467,87.49351,86.87778,89.25374,91.28437,85.41895,86.19562,87.41181,88.25425,88.49238,89.3026,90.29702,90.75379,90.97846,90.19353,90.29015,89.59067,90.72861,89.68054,91.43389,,,,
Sub-Saharan Africa (IDA & IBRD countries),TSS,"Progression to secondary school, female (%)",SE.SEC.PROG.FE.ZS,,,,,,,,,,,,,,,,63.56614,62.7606,61.43542,60.87796,60.63257,59.57017,56.90433,56.98413,55.43018,54.11128,56.61018,58.12571,58.60602,60.41792,61.037,61.2133,60.5421,60.26746,59.13954,59.98958,60.92185,61.64436,61.35349,62.37761,61.58784,63.20422,65.43672,66.62194,,70.43929,71.5125,72.4972,74.19931,73.71195,74.36677,75.24069,76.05966,75.29551,75.96678,76.10151,76.30307,75.92435,,,,,
Trinidad and Tobago,TTO,"Progression to secondary school, female (%)",SE.SEC.PROG.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,88.83426,,,81.00218,,,,,73.57052,,,74.01534,75.0111,,,92.18049,98.29661,,,100,95.15371,,,98.48485,96.5848,94.43911,,,,,,,,,,,,
Tunisia,TUN,"Progression to secondary school, female (%)",SE.SEC.PROG.FE.ZS,,,,,,,,,,,,,,,,,32.44374,26.74663,27.39787,40.71456,43.2561,42.04257,47.34318,57.23848,57.89899,58.8417,51.02192,54.01991,,68.27543,67.70635,,80.49589,81.30174,81.83097,82.9033,85.39894,,89.16556,90.96724,92.56728,96.22457,96.20005,95.88318,95.72473,,,94.47909,95.12363,98.08535,,,94.82559,97.26449,91.58123,,97.53871,,,,,
Turkiye,TUR,"Progression to secondary school, female (%)",SE.SEC.PROG.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,37.66442,36.53786,38.85591,39.65882,39.43095,42.20687,45.55066,,,,,,,,,,,,95.99765,95.72618,97.1187,97.71525,97.65204,98.62693,,100,98.84116,89.90143,,99.35761,99.52535,,,,,,
Tuvalu,TUV,"Progression to secondary school, female (%)",SE.SEC.PROG.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.38983,,,,,,,,,,,,,100,92.24138,,,,,,
Tanzania,TZA,"Progression to secondary school, female (%)",SE.SEC.PROG.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.133,18.69974,,27.68347,32.78394,,,,42.91452,,,,53.90026,,,,,69.17136,,,,
Uganda,UGA,"Progression to secondary school, female (%)",SE.SEC.PROG.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.64663,47.82771,43.46902,40.75322,41.73136,,63.32748,64.99625,61.11441,48.30678,60.62018,62.12216,63.16595,60.7725,52.80134,,57.26474,,,,,
Ukraine,UKR,"Progression to secondary school, female (%)",SE.SEC.PROG.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.60143,,,,,100,99.55084,,100,,,,99.70978,99.96664,99.61852,99.59563,99.70525,99.81045,99.73991,99.62291,99.90142,88.50184,98.75764,99.62414,99.65664,,,,
Upper middle income,UMC,"Progression to secondary school, female (%)",SE.SEC.PROG.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.84726,88.20989,88.73774,88.23648,87.54325,88.66432,89.72249,90.83807,92.01537,93.22222,93.75826,94.65864,96.04828,97.00642,97.29809,97.18464,97.17768,96.78711,96.313,95.5542,96.98633,97.05851,97.18403,97.25552,,,,
Uruguay,URY,"Progression to secondary school, female (%)",SE.SEC.PROG.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.25176,,87.23746,87.95227,89.14747,88.95583,88.59806,88.40927,87.87716,84.76176,94.04257,88.14103,87.04365,,,,,,,,,,,,
United States,USA,"Progression to secondary school, female (%)",SE.SEC.PROG.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.43563,,,,,
Uzbekistan,UZB,"Progression to secondary school, female (%)",SE.SEC.PROG.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.06659,100,100,98.80802,99.15171,99.57197,99.71149,100,98.9429,98.76971,98.01484,98.8142,98.54042,98.98625,98.87471,98.96368,98.81284,99.39881,,,,
St. Vincent and the Grenadines,VCT,"Progression to secondary school, female (%)",SE.SEC.PROG.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.56352,,,,,,,100,,99.90725,100,98.31092,100,89.1185,100,,,,
"Venezuela, RB",VEN,"Progression to secondary school, female (%)",SE.SEC.PROG.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.46373,93.1385,,,93.76883,92.35573,,,,91.65062,,,95.43926,97.45847,97.64137,97.88123,100,99.60135,99.1712,98.90587,96.0016,97.84071,97.97724,99.53393,97.50071,98.94764,99.1665,98.47366,97.96961,98.54515,,,,,
British Virgin Islands,VGB,"Progression to secondary school, female (%)",SE.SEC.PROG.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.40405,98.37662,96.49442,,,,,,
Virgin Islands (U.S.),VIR,"Progression to secondary school, female (%)",SE.SEC.PROG.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vietnam,VNM,"Progression to secondary school, female (%)",SE.SEC.PROG.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.33149,94.57438,,,,,,,,,,,87.09985,89.40321,91.22419,99.6571,,,,,,
Vanuatu,VUT,"Progression to secondary school, female (%)",SE.SEC.PROG.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.08715,,,,50,,55.71643,45.62269,,,,,,,,,89.08595,,,,,,,,,,,,
World,WLD,"Progression to secondary school, female (%)",SE.SEC.PROG.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.45073,77.13454,78.87771,80.0195,81.69642,81.54955,82.85909,85.11417,85.7454,85.85172,86.07132,86.80774,87.31224,88.62734,89.65542,88.8923,88.90205,89.91546,90.87938,91.31572,91.24717,,91.62866,91.57362,90.44522,90.30597,90.4861,90.95731,90.60188,91.06873,,,,
Samoa,WSM,"Progression to secondary school, female (%)",SE.SEC.PROG.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.18826,100,99.56585,,,,,,,,,99.70421,93.87489,96.79761,,,99.41283,99.75268,97.50817,97.7492,,,,
Kosovo,XKX,"Progression to secondary school, female (%)",SE.SEC.PROG.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Yemen, Rep.",YEM,"Progression to secondary school, female (%)",SE.SEC.PROG.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.13391,,,,,,,,89.32413,,,,,,,,,
South Africa,ZAF,"Progression to secondary school, female (%)",SE.SEC.PROG.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,,,,,,,,97.8699,,98.68484,98.81617,95.95922,,,,,,,,,,,94.61047,98.18947,,,,,,
Zambia,ZMB,"Progression to secondary school, female (%)",SE.SEC.PROG.FE.ZS,,,,,,,,,,,,,,,,22.81682,22.21331,,,,,,,,,,,,,,,,,,,,,,,49.94935,,68.59554,,,64.79817,68.24834,71.24798,80.09695,74.65693,74.32213,54.2194,,62.22095,,,,,,,,,
Zimbabwe,ZWE,"Progression to secondary school, female (%)",SE.SEC.PROG.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,79.65311,,,,,,,,,,,,,,,,73.47604,,,,,,,,,,,,,79.06228,,,,,,,,,
