Data Source,World Development Indicators,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Last Updated Date,16-09-2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
Timor-Leste,TLS,"Progression to secondary school, male (%)",SE.SEC.PROG.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.30477,88.34176,94.499,90.32393,88.68878,90.31286,93.81022,93.41164,90.90622,92.13733,,,,
Middle East & North Africa (IDA & IBRD countries),TMN,"Progression to secondary school, male (%)",SE.SEC.PROG.MA.ZS,,,,,,,,,,,,,,73.10134,75.44142,79.68451,76.1948,78.93742,71.81377,78.47659,79.6425,80.18667,82.25436,83.47927,83.60054,86.31431,85.16349,85.65836,86.87633,88.45523,87.32833,90.06432,90.06332,90.46876,90.35073,90.09391,90.08513,89.88864,89.69742,90.6395,90.20273,91.83463,93.59917,93.21499,92.32571,91.1653,91.52678,91.79961,92.32282,91.75399,91.54211,90.94297,87.16232,87.95685,88.7838,90.14256,91.98925,92.5388,,,,
Tonga,TON,"Progression to secondary school, male (%)",SE.SEC.PROG.MA.ZS,,,,,,,,,,,,,,,,,,,,,,87.1216,,,94.14003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
South Asia (IDA & IBRD),TSA,"Progression to secondary school, male (%)",SE.SEC.PROG.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,86.61269,86.68017,89.04747,80.44102,81.04409,82.04491,83.10423,84.15361,85.19243,86.29355,87.27405,88.25257,89.18574,90.128,91.05992,89.27817,91.77891,87.28032,89.45738,89.37663,89.68308,90.49221,90.22123,90.13803,90.23342,89.97825,90.38838,90.05935,90.37114,89.04664,90.28481,89.59262,91.19497,,,,
Sub-Saharan Africa (IDA & IBRD countries),TSS,"Progression to secondary school, male (%)",SE.SEC.PROG.MA.ZS,,,,,,,,,,,,61.82979,60.85747,59.52645,59.19642,58.28298,58.11732,57.30454,57.77926,57.97007,57.72192,55.00859,55.8199,53.89147,53.21709,55.41367,56.9215,58.047,59.30297,59.40664,58.80217,58.9321,58.16989,57.48308,58.09297,58.81189,59.74458,59.62041,61.60661,60.97393,62.64561,64.64931,66.83128,,71.0533,71.57224,72.99132,74.84451,74.475,75.58043,76.16402,76.60652,76.22018,76.13862,75.99157,76.14467,75.09249,,,,,
Trinidad and Tobago,TTO,"Progression to secondary school, male (%)",SE.SEC.PROG.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,86.79006,,,86.75002,,,,,74.53617,,,76.57865,74.44577,,,92.23043,96.50708,,,98.27797,96.37807,,,96.60977,92.15731,93.96997,,,,,,,,,,,,
Tunisia,TUN,"Progression to secondary school, male (%)",SE.SEC.PROG.MA.ZS,,,,,,,,,,,,,,,,,32.61628,25.00969,26.85711,47.51774,41.25557,40.74534,44.57484,57.35504,56.5465,58.78307,51.70856,55.13794,,70.02332,71.24664,,81.04225,79.66464,81.45418,80.64068,83.62935,,88.12774,89.84765,91.31489,95.49355,94.81167,94.33882,94.71906,,,93.70669,93.81158,100,,,90.75719,97.86967,86.36727,,97.87403,,,,,
Turkiye,TUR,"Progression to secondary school, male (%)",SE.SEC.PROG.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,56.31695,56.60107,58.45018,58.03687,56.28829,59.43472,63.69764,,,,,,,,,,,,99.07959,99.5175,99.54004,100,99.31557,97.84895,,97.87168,99.23771,91.66523,,99.69122,99.77986,,,,,,
Tuvalu,TUV,"Progression to secondary school, male (%)",SE.SEC.PROG.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.55285,,,,,,,,,,,,,99.02913,95.2381,,,,,,
Tanzania,TZA,"Progression to secondary school, male (%)",SE.SEC.PROG.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.41612,22.1076,,28.29051,33.59273,,,,52.07929,,,,58.92648,,,,,73.02509,,,,
Uganda,UGA,"Progression to secondary school, male (%)",SE.SEC.PROG.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.88803,45.07522,43.05496,40.27089,41.66188,,65.53157,67.75059,65.67132,50.90483,64.01189,65.08799,65.64245,64.10334,54.94478,,60.67172,,,,,
Ukraine,UKR,"Progression to secondary school, male (%)",SE.SEC.PROG.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,,,,99.77872,100,,98.8593,,,,99.71276,99.566,99.61578,99.93532,99.75714,99.92016,99.75392,100,99.94233,88.54402,98.79466,99.58114,99.74342,,,,
Upper middle income,UMC,"Progression to secondary school, male (%)",SE.SEC.PROG.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.55475,91.25128,91.71768,90.88262,89.88365,90.7793,91.57768,92.49608,93.55026,94.31245,95.16357,95.88113,96.68165,97.42165,97.69735,97.4756,97.53669,97.22314,96.76748,96.25644,97.89643,97.68413,97.94198,98.04459,,,,
Uruguay,URY,"Progression to secondary school, male (%)",SE.SEC.PROG.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.94279,,87.44253,74.94171,78.01168,77.82583,76.43476,75.80027,77.86039,72.39518,82.86185,76.41429,75.71296,,,,,,,,,,,,
United States,USA,"Progression to secondary school, male (%)",SE.SEC.PROG.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,,,,
Uzbekistan,UZB,"Progression to secondary school, male (%)",SE.SEC.PROG.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,99.21174,98.88493,100,100,100,99.90012,99.87867,100,100,100,100,100,100,100,100,100,100,,,,
St. Vincent and the Grenadines,VCT,"Progression to secondary school, male (%)",SE.SEC.PROG.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.66089,,,,,,,91.07911,,100,98.81035,100,94.5131,100,90.64181,,,,
"Venezuela, RB",VEN,"Progression to secondary school, male (%)",SE.SEC.PROG.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.22069,93.11972,,,94.48529,92.20221,,,,90.72837,,,96.78178,100,100,98.77823,97.96676,100,100,99.59311,95.93273,97.78301,97.63816,99.48823,100,100,100,98.6543,97.66903,98.55613,,,,,
British Virgin Islands,VGB,"Progression to secondary school, male (%)",SE.SEC.PROG.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,100,100,,,,,,
Virgin Islands (U.S.),VIR,"Progression to secondary school, male (%)",SE.SEC.PROG.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vietnam,VNM,"Progression to secondary school, male (%)",SE.SEC.PROG.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.42624,95.00521,,,,,,,,,,,100,84.9403,96.75727,99.92343,,,,,,
Vanuatu,VUT,"Progression to secondary school, male (%)",SE.SEC.PROG.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.06789,,,,45.33469,,51.41663,44.25241,,,,,,,,,89.76411,,,,,,,,,,,,
World,WLD,"Progression to secondary school, male (%)",SE.SEC.PROG.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,78.65822,79.36064,78.02166,78.74144,80.59867,81.97291,83.64376,83.45929,84.79596,87.03998,87.61133,87.50401,87.56153,88.1567,88.32428,89.59834,89.11169,90.07434,90.15044,90.83426,91.71657,91.67171,91.65536,,91.21799,91.72354,90.84775,90.62181,90.75678,91.30774,91.04049,91.46274,,,,
Samoa,WSM,"Progression to secondary school, male (%)",SE.SEC.PROG.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.38183,87.60378,96.05505,,,,,,,,,100,94.97808,98.48421,,,99.0593,97.1223,96.14521,94.6771,,,,
Kosovo,XKX,"Progression to secondary school, male (%)",SE.SEC.PROG.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Yemen, Rep.",YEM,"Progression to secondary school, male (%)",SE.SEC.PROG.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.21505,,,,,,,,91.29565,,,,,,,,,
South Africa,ZAF,"Progression to secondary school, male (%)",SE.SEC.PROG.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.37963,,,,,,,,,96.86334,,96.83756,97.9221,93.72722,,,,,,,,,,,100,93.43426,,,,,,
Zambia,ZMB,"Progression to secondary school, male (%)",SE.SEC.PROG.MA.ZS,,,,,,,,,,,,,,,,25.00931,23.86078,,,,,,,,,,,,,,,,,,,,,,,49.91141,,62.33346,,,64.38825,56.81195,62.46381,78.02996,74.40751,72.78129,67.48437,,65.59959,,,,,,,,,
Zimbabwe,ZWE,"Progression to secondary school, male (%)",SE.SEC.PROG.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,85.68888,,,,,,,,,,,,,,,,75.66075,,,,,,,,,,,,,76.70228,,,,,,,,,
